unix_ts,V,I,f,DPF,APF,P,Pt,Q,Qt,S,St
1394084580,120.0,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190480
1394084640,120.2,0.0,60.12,1.0,0.05,0,20351,0,2086,9,190481
1394084700,120.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190481
1394084760,120.5,0.0,60.06,1.0,0.05,0,20351,0,2086,9,190481
1394084820,120.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190481
1394084880,120.8,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190481
1394084940,120.1,0.0,60.12,1.0,0.0,0,20351,0,2086,9,190482
1394085000,119.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190482
1394085060,119.6,0.0,60.06,1.0,0.0,0,20351,0,2086,9,190482
1394085120,119.7,0.0,60.12,1.0,0.0,0,20351,0,2086,9,190482
1394085180,119.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190482
1394085240,118.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190482
1394085300,119.1,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190483
1394085360,119.1,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190483
1394085420,119.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190483
1394085480,120.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190483
1394085540,120.2,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190483
1394085600,120.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190483
1394085660,120.2,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190484
1394085720,119.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190484
1394085780,119.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190484
1394085840,119.7,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190484
1394085900,119.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190484
1394085960,119.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190485
1394086020,119.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190485
1394086080,119.8,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190485
1394086140,119.9,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190485
1394086200,119.8,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190485
1394086260,119.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190485
1394086320,119.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190486
1394086380,119.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190486
1394086440,119.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190486
1394086500,119.8,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190486
1394086560,120.1,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190486
1394086620,119.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190486
1394086680,120.0,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190487
1394086740,119.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190487
1394086800,119.9,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190487
1394086860,120.1,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190487
1394086920,120.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190487
1394086980,120.1,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190487
1394087040,120.2,0.0,60.06,1.0,0.0,0,20351,0,2086,9,190488
1394087100,120.3,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190488
1394087160,120.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190488
1394087220,119.7,0.0,60.06,1.0,0.0,0,20351,0,2086,9,190488
1394087280,119.8,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190488
1394087340,119.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190489
1394087400,119.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190489
1394087460,119.4,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190489
1394087520,119.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190489
1394087580,119.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190489
1394087640,118.9,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190489
1394087700,119.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190490
1394087760,119.3,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190490
1394087820,120.0,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190490
1394087880,120.1,0.0,60.12,1.0,0.0,0,20351,0,2086,9,190490
1394087940,120.7,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190490
1394088000,120.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190490
1394088060,120.8,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190491
1394088120,120.7,0.0,60.06,0.71,0.05,0,20351,0,2086,9,190491
1394088180,120.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190491
1394088240,121.0,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190491
1394088300,121.0,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190491
1394088360,120.8,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190492
1394088420,120.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190492
1394088480,120.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190492
1394088540,120.7,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190492
1394088600,120.6,0.0,60.06,1.0,0.0,0,20351,0,2086,9,190492
1394088660,120.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190492
1394088720,121.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190493
1394088780,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190493
1394088840,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190493
1394088900,121.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190493
1394088960,119.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190493
1394089020,120.1,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190493
1394089080,118.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190494
1394089140,118.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190494
1394089200,118.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190494
1394089260,118.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190494
1394089320,118.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190494
1394089380,119.0,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190495
1394089440,119.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190495
1394089500,120.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190495
1394089560,120.0,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190495
1394089620,120.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190495
1394089680,120.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190495
1394089740,119.8,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190496
1394089800,120.0,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190496
1394089860,119.8,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190496
1394089920,120.0,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190496
1394089980,119.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190496
1394090040,119.9,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190496
1394090100,119.9,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190497
1394090160,120.0,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190497
1394090220,120.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190497
1394090280,120.3,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190497
1394090340,120.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190497
1394090400,120.1,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190498
1394090460,120.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190498
1394090520,120.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190498
1394090580,119.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190498
1394090640,119.7,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190498
1394090700,119.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190498
1394090760,119.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190499
1394090820,119.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190499
1394090880,119.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190499
1394090940,120.1,0.0,60.06,1.0,0.05,0,20351,0,2086,9,190499
1394091000,120.6,0.0,60.06,1.0,0.05,0,20351,0,2086,9,190499
1394091060,120.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190499
1394091120,120.7,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190500
1394091180,120.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190500
1394091240,120.3,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190500
1394091300,120.6,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190500
1394091360,120.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190500
1394091420,120.7,0.0,60.06,1.0,0.05,0,20351,0,2086,9,190501
1394091480,120.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190501
1394091540,120.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190501
1394091600,120.7,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190501
1394091660,120.9,0.0,60.12,1.0,0.05,0,20351,0,2086,9,190501
1394091720,120.8,0.0,60.06,0.71,0.05,0,20351,0,2086,9,190501
1394091780,121.1,0.0,60.06,0.71,0.05,0,20351,0,2086,9,190502
1394091840,120.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190502
1394091900,120.3,0.0,60.12,1.0,0.0,0,20351,0,2086,9,190502
1394091960,120.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190502
1394092020,120.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190502
1394092080,120.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190502
1394092140,121.2,0.0,60.06,1.0,0.05,0,20351,0,2086,9,190503
1394092200,120.5,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190503
1394092260,120.7,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190503
1394092320,120.0,0.0,60.06,1.0,0.05,0,20351,0,2086,9,190503
1394092380,119.8,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190503
1394092440,120.0,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190504
1394092500,119.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190504
1394092560,119.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190504
1394092620,120.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190504
1394092680,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190504
1394092740,120.7,0.0,60.12,1.0,0.05,0,20351,0,2086,9,190504
1394092800,120.5,0.0,60.12,1.0,0.05,0,20351,0,2086,9,190505
1394092860,120.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190505
1394092920,120.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190505
1394092980,120.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190505
1394093040,120.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190505
1394093100,120.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190505
1394093160,120.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190506
1394093220,120.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190506
1394093280,120.8,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190506
1394093340,120.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190506
1394093400,120.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190506
1394093460,120.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190506
1394093520,120.8,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190507
1394093580,120.8,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190507
1394093640,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190507
1394093700,120.8,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190507
1394093760,121.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190507
1394093820,120.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190508
1394093880,120.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190508
1394093940,120.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190508
1394094000,120.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190508
1394094060,120.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190508
1394094120,121.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190508
1394094180,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190509
1394094240,121.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190509
1394094300,121.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190509
1394094360,121.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190509
1394094420,121.3,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190509
1394094480,121.1,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190509
1394094540,120.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190510
1394094600,121.0,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190510
1394094660,121.0,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190510
1394094720,121.0,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190510
1394094780,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190510
1394094840,121.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190511
1394094900,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,10,190511
1394094960,121.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190511
1394095020,121.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190511
1394095080,121.3,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190511
1394095140,121.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190511
1394095200,121.3,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190512
1394095260,121.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190512
1394095320,120.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190512
1394095380,120.8,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190512
1394095440,120.9,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190512
1394095500,121.1,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190512
1394095560,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190513
1394095620,121.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190513
1394095680,121.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190513
1394095740,121.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190513
1394095800,121.7,0.0,60.12,1.0,0.05,0,20351,0,2086,9,190513
1394095860,121.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190514
1394095920,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190514
1394095980,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190514
1394096040,121.4,0.0,60.0,1.0,0.05,0,20351,0,2086,10,190514
1394096100,121.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190514
1394096160,121.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190514
1394096220,121.8,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190515
1394096280,121.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190515
1394096340,121.8,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190515
1394096400,121.8,0.0,60.0,1.0,0.05,0,20351,0,2086,10,190515
1394096460,121.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190515
1394096520,121.0,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190515
1394096580,121.1,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190516
1394096640,121.2,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190516
1394096700,121.2,0.0,60.0,1.0,0.05,0,20351,0,2086,10,190516
1394096760,121.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190516
1394096820,121.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190516
1394096880,120.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190517
1394096940,120.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190517
1394097000,120.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190517
1394097060,120.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190517
1394097120,120.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190517
1394097180,121.3,0.0,60.06,1.0,0.05,0,20351,0,2086,9,190517
1394097240,121.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190518
1394097300,121.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190518
1394097360,121.3,0.0,60.0,1.0,0.05,0,20351,0,2086,10,190518
1394097420,121.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190518
1394097480,121.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190518
1394097540,121.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190518
1394097600,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190519
1394097660,121.3,0.0,60.0,0.71,0.05,0,20351,0,2086,10,190519
1394097720,121.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190519
1394097780,121.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190519
1394097840,121.3,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190519
1394097900,121.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190520
1394097960,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190520
1394098020,121.3,0.0,60.0,1.0,0.05,0,20351,0,2086,10,190520
1394098080,121.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190520
1394098140,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190520
1394098200,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190520
1394098260,121.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190521
1394098320,121.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190521
1394098380,121.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190521
1394098440,120.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190521
1394098500,120.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190521
1394098560,120.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190521
1394098620,120.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190522
1394098680,120.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190522
1394098740,121.0,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190522
1394098800,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190522
1394098860,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190522
1394098920,121.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190523
1394098980,121.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190523
1394099040,121.1,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190523
1394099100,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190523
1394099160,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190523
1394099220,121.0,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190523
1394099280,121.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190524
1394099340,121.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190524
1394099400,121.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190524
1394099460,121.3,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190524
1394099520,121.3,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190524
1394099580,121.3,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190524
1394099640,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190525
1394099700,121.0,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190525
1394099760,121.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190525
1394099820,121.0,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190525
1394099880,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190525
1394099940,121.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190525
1394100000,120.7,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190526
1394100060,120.6,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190526
1394100120,120.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190526
1394100180,120.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190526
1394100240,120.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190526
1394100300,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190527
1394100360,120.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190527
1394100420,121.2,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190527
1394100480,121.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190527
1394100540,121.3,0.0,60.0,1.0,0.05,0,20351,0,2086,10,190527
1394100600,121.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190527
1394100660,121.7,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190528
1394100720,121.4,0.0,60.0,1.0,0.05,0,20351,0,2086,10,190528
1394100780,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190528
1394100840,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190528
1394100900,121.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190528
1394100960,121.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190528
1394101020,121.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190529
1394101080,121.5,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190529
1394101140,121.5,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190529
1394101200,121.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190529
1394101260,121.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190529
1394101320,121.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190530
1394101380,121.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190530
1394101440,121.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190530
1394101500,121.3,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190530
1394101560,121.5,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190530
1394101620,121.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190530
1394101680,120.8,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190531
1394101740,121.0,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190531
1394101800,120.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190531
1394101860,120.8,0.0,60.06,1.0,0.0,0,20351,0,2086,9,190531
1394101920,121.0,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190531
1394101980,121.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190531
1394102040,121.5,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190532
1394102100,121.7,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190532
1394102160,121.7,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190532
1394102220,121.8,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190532
1394102280,121.8,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190532
1394102340,121.6,0.0,60.0,1.0,0.05,0,20351,0,2086,10,190533
1394102400,121.8,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190533
1394102460,121.7,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190533
1394102520,121.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190533
1394102580,121.7,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190533
1394102640,121.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190533
1394102700,121.8,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190534
1394102760,121.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190534
1394102820,121.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190534
1394102880,121.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190534
1394102940,121.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190534
1394103000,121.6,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190534
1394103060,121.7,0.0,60.0,1.0,0.05,0,20351,0,2086,10,190535
1394103120,121.7,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190535
1394103180,122.0,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190535
1394103240,121.1,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190535
1394103300,121.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190535
1394103360,120.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190536
1394103420,121.1,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190536
1394103480,121.1,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190536
1394103540,121.8,0.0,60.12,1.0,0.05,0,20351,0,2086,9,190536
1394103600,121.7,0.0,60.06,1.0,0.05,0,20351,0,2086,10,190536
1394103660,121.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190536
1394103720,122.0,0.0,60.12,1.0,0.0,0,20351,0,2086,9,190537
1394103780,122.0,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190537
1394103840,121.5,0.0,60.06,0.71,0.05,0,20351,0,2086,9,190537
1394103900,121.5,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190537
1394103960,121.6,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190537
1394104020,121.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190537
1394104080,121.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190538
1394104140,121.8,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190538
1394104200,122.1,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190538
1394104260,122.1,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190538
1394104320,122.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190538
1394104380,122.1,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190539
1394104440,122.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190539
1394104500,122.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190539
1394104560,122.0,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190539
1394104620,122.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190539
1394104680,122.0,0.0,60.0,1.0,0.0,0,20351,0,2086,10,190539
1394104740,122.0,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190540
1394104800,121.9,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190540
1394104860,121.2,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190540
1394104920,121.3,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190540
1394104980,121.4,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190540
1394105040,121.3,0.0,60.0,0.71,0.05,0,20351,0,2086,9,190540
1394105100,121.2,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190541
1394105160,121.9,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190541
1394105220,121.8,0.0,60.0,1.0,0.05,0,20351,0,2086,9,190541
1394105280,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190541
1394105340,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190541
1394105400,121.4,0.0,60.0,1.0,0.0,0,20351,0,2086,9,190542
1394105460,121.5,0.0,60.0,1.0,0.05,0,20351,0,2086,10,190542
