proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,'ct_src_ ltm',ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,Label
tcp,FIN,0.188958,3614,45696,31,29,7,24,-,150467.2969,1903449.375,60,62,255,255,1799936559,4029034272,60,737,0,0,203.747303,201.07103,1421928842,1421928842,3.196424,3.088065,0.000746,0.000582,0.000164,0,0,0,0,0,4,7,1,2,1,1,1,0
tcp,FIN,0.157687,4064,2664,31,29,7,7,-,196845.6563,129015.0781,22,22,255,255,3843161184,3846505290,185,121,0,0,637.417515,18.545076,1421954086,1421954086,7.494238,7.484476,0.000636,0.000508,0.000128,0,0,0,0,0,11,10,4,3,1,1,3,0
tcp,FIN,0.024975,2958,31784,31,29,7,18,-,927968,9977658,48,50,255,255,1467673872,1467961091,62,636,0,0,32.978174,32.859579,1421937102,1421937102,0.52483,0.507375,0.000756,0.000616,0.00014,0,0,0,0,0,9,11,2,3,1,1,1,0
udp,CON,0.001084,146,178,31,29,0,0,dns,538745.375,656826.5625,2,2,0,0,0,0,73,89,0,0,0,0,1421947240,1421947240,0.01,0.006,0,0,0,0,0,0,0,0,2,4,3,5,1,1,1,0
tcp,FIN,0.04006,2854,28874,31,29,7,16,-,557563.6875,5640939,46,46,255,255,717769253,2867666902,62,628,0,0,58.293456,1.56,1421945877,1421945877,0.882644,0.896409,0.000766,0.000606,0.00016,0,0,0,0,0,4,6,6,5,1,1,1,0
tcp,FIN,0.004248,1036,2262,31,29,4,4,-,1789077.125,3905837.75,12,12,255,255,1198226270,1198533168,86,189,0,0,17.567056,0.389706,1421944883,1421944883,0.349636,0.329273,0.000775,0.000615,0.00016,0,0,0,0,0,7,5,4,7,2,2,2,0
tcp,FIN,0.37896,5072,3080,31,29,7,7,-,103251,62866.79297,28,30,255,255,2177402166,35169846,181,103,0,0,837.791423,21.812842,1421934219,1421934219,14.023741,13.051241,0.001108,0.00047,0.000638,0,0,0,0,0,12,10,2,2,1,1,2,0
tcp,FIN,4.262939,5624,7706,31,29,13,15,ssh,10374.06348,14194.90137,58,54,255,255,3804379660,1659268148,97,143,0,0,6348.572542,6582.801665,1421940675,1421940679,74.788406,80.420208,0.000945,0.000536,0.000409,0,0,0,0,0,1,3,2,1,1,1,1,0
tcp,FIN,0.018134,2438,20826,31,29,7,13,-,1047314.438,8958200,38,40,255,255,707615934,722173969,64,521,0,0,33.016009,30.391031,1421946389,1421946389,0.480541,0.451205,0.000658,0.000533,0.000125,0,0,0,0,0,7,12,4,6,1,1,4,0
udp,CON,0.792257,568,312,31,29,0,0,-,4301.634277,2362.869629,4,4,0,0,0,0,142,78,0,0,366.278469,354.467219,1421952737,1421952738,259.004,250.649672,0,0,0,0,0,0,0,0,13,6,3,7,1,1,3,0
tcp,CON,0.005275,594,2616,32,29,1,2,-,811374.4375,3401706.25,10,7,255,255,574488530,574799485,59,374,0,0,38.945102,1.016012,1421932573,1421932573,0.586111,0.622833,0.000683,0.000577,0.000106,0,0,0,0,0,5,9,3,1,1,1,1,0
tcp,FIN,0.002893,320,1954,31,29,1,2,ftp-data,738333.9375,4728655.5,6,8,255,255,2219191231,2223069935,53,244,0,0,28.262625,0.545057,1421950479,1421950479,0.514,0.337143,0.00067,0.00053,0.00014,0,0,0,0,0,2,2,6,8,1,1,3,0
udp,CON,0.001068,146,178,31,29,0,0,-,546816.5,666666.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421934255,1421934255,0.01,0.008,0,0,0,0,0,0,0,0,3,6,2,1,1,1,1,0
tcp,FIN,0.036811,2974,30814,31,29,7,18,-,633071.625,6562820.5,48,50,255,255,2520200556,385366180,62,616,0,0,60.221378,58.392592,1421947047,1421947047,0.776574,0.739939,0.000726,0.000551,0.000175,0,0,0,0,0,9,3,1,3,1,1,1,0
udp,CON,0.076301,568,320,31,29,0,0,-,44665.20703,25163.49609,4,4,0,0,0,0,142,80,0,0,28.727391,33.469723,1421950929,1421950929,20.325334,23.673666,0,0,0,0,0,0,0,0,7,8,3,5,1,1,2,0
udp,CON,0.001019,146,178,31,29,0,0,dns,573110.9375,698724.25,2,2,0,0,0,0,73,89,0,0,0,0,1421948417,1421948417,0.01,0.003,0,0,0,0,0,0,0,0,1,5,3,2,1,1,1,0
tcp,FIN,1.01128,1684,10168,31,29,3,5,http,12372.43945,75975.00781,14,18,255,255,1429619676,3580249414,120,565,1,3924,8766.061908,7676.080464,1421949565,1421949566,77.761538,59.459118,0.000598,0.00047,0.000128,0,0,1,0,0,1,2,6,6,1,1,5,0
tcp,FIN,1.166306,1580,7168,31,29,3,3,http,9939.072266,46094.25,12,16,255,255,3880887464,1799702791,132,448,1,0,9647.263959,8313.220054,1421950854,1421950855,105.996,77.404198,0.006002,0.005242,0.00076,0,0,1,0,0,3,3,4,5,1,1,1,0
udp,CON,0.001045,130,162,31,29,0,0,dns,497607.625,620095.6875,2,2,0,0,0,0,65,81,0,0,0,0,1421951700,1421951700,0.033,0.005,0,0,0,0,0,0,0,0,2,3,2,6,1,1,1,0
udp,CON,0.115096,536,304,31,29,0,0,-,27941.89063,15847.63965,4,4,0,0,0,0,134,76,0,0,32.037594,32.531625,1421936857,1421936857,22.659,23.005334,0,0,0,0,0,0,0,0,8,9,2,6,1,1,2,0
tcp,FIN,0.371405,4264,3080,31,29,7,7,-,88571.77344,64145.60938,28,30,255,255,2014972674,36072840,152,103,0,0,713.047618,17.533633,1421927755,1421927755,13.743481,12.787689,0.000693,0.000558,0.000135,0,0,0,0,0,4,5,3,2,1,1,2,0
tcp,FIN,0.312209,4488,2976,31,29,7,7,-,110592.5781,73540.47656,26,28,255,255,56963905,2209627722,173,106,0,0,750.193204,19.553604,1421928735,1421928736,12.47576,11.544074,0.000649,0.000516,0.000133,0,0,0,0,0,5,5,2,1,1,1,1,0
tcp,FIN,0.034237,7808,14996,31,29,30,32,-,1809504.25,3476239,122,126,255,255,90530842,91548387,64,119,0,0,17.797289,15.407194,1421949763,1421949763,0.280157,0.269488,0.000682,0.000547,0.000135,0,0,0,0,0,17,5,2,9,1,1,1,0
tcp,FIN,0.029913,4222,61786,31,29,7,30,-,1113629.5,16301140,72,74,255,255,665741785,666032019,59,835,0,0,21.656461,21.570463,1421945433,1421945433,0.416859,0.406958,0.000763,0.000605,0.000158,0,0,0,0,0,5,6,1,4,1,1,1,0
tcp,FIN,0.045085,2958,31784,31,29,7,18,-,514051.2188,5527159.5,48,50,255,255,419274043,419504257,62,636,0,0,64.8515,63.547762,1421936904,1421936904,0.952064,0.910122,0.000654,0.000487,0.000167,0,0,0,0,0,6,5,2,4,1,1,1,0
tcp,FIN,0.007117,2158,2478,31,29,6,6,-,2325699,2669664.25,24,24,255,255,106429767,106777541,90,103,0,0,16.597159,19.750795,1421946130,1421946130,0.294609,0.280609,0.000789,0.000654,0.000135,0,0,0,0,0,8,2,2,5,1,1,2,0
udp,CON,0.001074,132,164,31,29,0,0,dns,491620.0938,610800.75,2,2,0,0,0,0,66,82,0,0,0,0,1421938703,1421938703,0.004,0.009,0,0,0,0,0,0,0,0,1,6,3,2,1,1,1,0
tcp,FIN,1.00482,1580,10168,31,29,3,4,http,11536.39453,76463.44531,12,18,255,255,3508927439,3510029411,132,565,1,0,9530.441123,7674.88201,1421938015,1421938016,91.314634,59.076585,0.000662,0.00051,0.000152,0,0,1,0,0,2,2,5,3,1,1,2,0
tcp,FIN,0.882183,12960,13098,31,29,35,33,-,116637.9297,117807.7578,132,122,255,255,3407761556,1262634255,98,107,0,0,429.401713,452.748303,1421945244,1421945245,6.734221,7.285298,0.000629,0.000493,0.000136,0,0,0,0,0,27,8,8,7,2,2,5,0
tcp,FIN,0.015873,2854,30384,31,29,7,17,-,1407169.375,14994519,46,48,255,255,1477819171,3629507847,62,633,0,0,0,19.184612,1421940417,1421940417,0.345711,0.326532,0.000655,0.000523,0.000132,0,0,0,0,0,4,4,2,3,1,1,2,0
udp,CON,0.001042,130,162,31,29,0,0,dns,499040.3125,621881,2,2,0,0,0,0,65,81,0,0,0,0,1421939783,1421939783,0.011,0.01,0,0,0,0,0,0,0,0,1,6,2,3,1,1,1,0
tcp,FIN,1.011087,1684,10168,31,29,3,5,http,12374.80176,75989.50781,14,18,255,255,1210434266,1211377744,120,565,1,3924,8761.732262,7675.497335,1421950291,1421950292,77.747767,59.445235,0.000647,0.000514,0.000133,0,0,1,0,0,1,2,1,5,1,1,1,0
tcp,FIN,1.00806,1580,10168,31,29,3,5,http,11499.31543,76217.6875,12,18,255,255,117856640,118938901,132,565,1,3924,9539.548433,7684.522838,1421951367,1421951368,91.605,59.262942,0.000727,0.000575,0.000152,0,0,1,0,0,3,1,6,3,2,1,1,0
udp,CON,0.005302,568,312,31,29,0,0,-,642776.3125,353074.3125,4,4,0,0,0,0,142,78,0,0,1.734064,1.755982,1421937452,1421937452,1.233667,1.250667,0,0,0,0,0,0,0,0,13,7,5,3,1,1,3,0
tcp,FIN,0.061823,2854,29218,31,29,7,17,-,361289.5,3702182,46,48,255,255,2194463074,2236306102,62,609,0,0,0,76.880916,1421945067,1421945067,1.366956,1.303,0.000734,0.000578,0.000156,0,0,0,0,0,17,7,4,7,2,2,2,0
tcp,FIN,0.045481,676,4272,31,29,0,1,-,644137.125,109760.1172,13,7,255,255,2662338476,528362858,52,610,0,0,5.605471,413.310157,1421942043,1421942043,3.775083,7.555834,0,0,0,0,0,0,0,0,12,8,2,6,1,1,1,0
tcp,FIN,0.0131,1032,822,31,29,2,2,http,551450.375,451908.4063,8,10,255,255,784148941,797768544,129,82,1,82,113.47243,2.432123,1421928121,1421928121,1.821571,1.393889,0.000676,0.000551,0.000125,0,0,1,0,0,1,1,2,10,1,1,1,0
tcp,FIN,1.185056,1684,10168,31,29,3,5,http,10558.15137,64834.07031,14,18,255,255,3514135394,3510963122,120,565,1,3924,9066.117853,7948.051957,1421951193,1421951194,91.129079,69.677529,0.00066,0.000534,0.000126,0,0,1,0,0,4,2,1,4,2,1,1,0
tcp,FIN,0.068301,3926,56526,31,29,7,27,-,452936.2813,6523477,66,68,255,255,1378306777,3524027926,59,831,0,0,63.471393,60.824209,1421950374,1421950374,1.045138,1.00991,0.000758,0.000626,0.000132,0,0,0,0,0,2,5,7,2,1,1,2,0
udp,CON,0.001078,146,178,31,29,0,0,dns,541744,660482.4375,2,2,0,0,0,0,73,89,0,0,0,0,1421938327,1421938327,0.011,0.009,0,0,0,0,0,0,0,0,6,7,6,5,3,2,2,0
udp,CON,0.000994,130,162,31,29,0,0,dns,523138.8438,651911.4375,2,2,0,0,0,0,65,81,0,0,0,0,1421947763,1421947763,0.001,0.007,0,0,0,0,0,0,0,0,2,7,2,3,1,1,1,0
tcp,FIN,0.013994,2646,24694,31,29,7,15,-,1476632.875,13796198,42,44,255,255,1603786563,1604686812,63,561,0,0,19.50134,18.661256,1421947196,1421947196,0.33361,0.311977,0.000692,0.000569,0.000123,0,0,0,0,0,5,9,5,5,1,1,4,0
tcp,CON,0.195395,1568,19644,31,29,1,2,-,62069.14453,756989.6875,30,17,255,255,4183470695,4196392712,52,1156,0,0,387.037684,428.877561,1421950872,1421950872,6.737759,8.263312,0,0,0,0,0,0,0,0,4,11,3,5,1,1,3,0
tcp,FIN,0.043519,3302,37226,31,29,7,21,-,595785.75,6721110,54,56,255,255,1706006135,3866758583,61,665,0,0,0,53.850349,1421945492,1421945492,0.814811,0.795574,0.000708,0.000554,0.000154,0,0,0,0,0,12,9,8,13,3,3,3,0
udp,CON,0.001196,146,178,31,29,0,0,dns,488294.3125,595317.6875,2,2,0,0,0,0,73,89,0,0,0,0,1421945175,1421945175,0.007,0.009,0,0,0,0,0,0,0,0,3,7,12,9,3,2,2,0
tcp,FIN,0.039529,7812,15362,31,29,30,32,-,1568064,3084520.25,122,126,255,255,3762989812,3768951044,64,122,0,0,24.860298,21.404429,1421934898,1421934898,0.32615,0.3116,0.000823,0.000574,0.000249,0,0,0,0,0,7,9,8,4,1,1,3,0
tcp,FIN,0.033968,3406,37694,31,29,7,21,-,788035.75,8713141,56,54,255,255,519012909,2665290694,61,698,0,0,43.226336,1.23645,1421936846,1421936846,0.611818,0.63,0.000698,0.000571,0.000127,0,0,0,0,0,5,4,2,5,1,1,1,0
udp,CON,0.052109,544,304,31,29,0,0,-,62637.93359,35003.55078,4,4,0,0,0,0,136,76,0,0,9.42597,18.370869,1421940905,1421940905,6.670667,12.999667,0,0,0,0,0,0,0,0,4,8,3,3,1,1,3,0
udp,CON,0.001075,130,162,31,29,0,0,dns,483720.9063,602790.6875,2,2,0,0,0,0,65,81,0,0,0,0,1421938606,1421938606,0.01,0.008,0,0,0,0,0,0,0,0,1,3,4,3,1,1,3,0
udp,CON,0.001015,146,178,31,29,0,0,-,575369.4375,701477.8125,2,2,0,0,0,0,73,89,0,0,0,0,1421934581,1421934581,0.004,0.008,0,0,0,0,0,0,0,0,19,13,2,5,1,1,1,0
tcp,FIN,0.015132,2542,22592,31,29,7,14,-,1310600.125,11660058,40,42,255,255,3588450077,1455358559,64,538,0,0,20.358132,20.784906,1421951043,1421951043,0.352795,0.354415,0.000745,0.000593,0.000152,0,0,0,0,0,9,6,4,6,1,1,1,0
udp,CON,0.124301,568,304,31,29,0,0,-,27417.31641,14674.05762,4,4,0,0,0,0,142,76,0,0,51.386629,51.34373,1421936234,1421936234,36.345332,36.309,0,0,0,0,0,0,0,0,11,6,7,5,1,1,3,0
udp,CON,0.001057,130,162,31,29,0,0,dns,491958.375,613055.8125,2,2,0,0,0,0,65,81,0,0,0,0,1421944944,1421944944,0.012,0.009,0,0,0,0,0,0,0,0,2,6,10,2,2,2,2,0
udp,CON,0.001035,146,178,31,29,0,0,dns,564251.25,687922.75,2,2,0,0,0,0,73,89,0,0,0,0,1421941865,1421941865,0.01,0.008,0,0,0,0,0,0,0,0,6,2,4,3,3,1,1,0
tcp,FIN,7.268347,15636,645754,31,29,24,231,-,17147.22852,709369.5625,274,512,255,255,2422697036,277813659,57,1261,0,0,9639.700121,7045.228386,1421928986,1421928993,26.622629,14.222469,0.000813,0.000661,0.000152,0,0,0,0,0,12,7,4,4,3,1,3,0
tcp,FIN,0.013694,12472,12716,31,29,17,17,ssh,7182123.5,7305389,70,60,255,255,587832694,2737683218,178,212,0,0,13.388491,12.126128,1421935494,1421935494,0.201382,0.202424,0.000648,0.000523,0.000125,0,0,0,0,0,1,1,6,9,1,1,1,0
tcp,FIN,0.019069,2750,27344,31,29,7,16,-,1127694.25,11222403,44,46,255,255,671443486,671713358,63,594,0,0,0,26.608653,1421949964,1421949964,0.446024,0.410778,0.000714,0.00058,0.000134,0,0,0,0,0,5,4,4,6,1,1,1,0
tcp,FIN,0.455964,534,268,254,252,2,1,-,8439.262695,3930.134766,10,6,255,255,519604284,1503046370,53,45,0,0,2536.782846,95.428781,1421928267,1421928267,48.320222,69.636398,0.188779,0.107778,0.081001,0,1,0,0,0,2,2,2,2,2,1,2,1
tcp,FIN,0.024924,2974,33374,31,29,7,18,-,935002.375,10498154,48,50,255,255,1503384667,1503673181,62,667,0,0,32.361896,32.424528,1421934522,1421934522,0.523447,0.497184,0.00068,0.000551,0.000129,0,0,0,0,0,9,7,3,3,1,1,1,0
tcp,FIN,0.024076,2750,28874,31,29,7,16,-,893171.625,9385945,44,46,255,255,2943067554,793811100,63,628,0,0,37.225857,34.171622,1421945487,1421945487,0.552349,0.521267,0.000748,0.000608,0.00014,0,0,0,0,0,5,18,19,5,2,2,2,0
udp,INT,0.000013,264,0,60,0,0,0,dns,81230768,0,2,0,0,0,0,0,132,0,0,0,0,0,1421930939,1421930939,0.013,0,0,0,0,0,0,0,0,0,12,12,1,1,1,1,1,0
udp,CON,0.001026,146,178,31,29,0,0,dns,569200.75,693957.125,2,2,0,0,0,0,73,89,0,0,0,0,1421931439,1421931439,0.002,0.009,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,0
tcp,FIN,5.853621,13870,548216,31,29,21,197,-,18877.88867,747523.625,242,438,255,255,2586236181,2592506271,57,1252,0,0,5194.903197,3859.616267,1421952745,1421952751,24.287613,13.392659,0.001211,0.001025,0.000186,0,0,0,0,0,6,6,2,3,1,1,1,0
tcp,FIN,0.022667,37172,3380,31,29,18,8,-,12867340,1164688.75,52,42,255,255,2256073076,2252998857,715,80,0,0,24.155447,0.875465,1421934652,1421934652,0.437627,0.538707,0.000728,0.000575,0.000153,0,0,0,0,0,8,16,3,3,1,1,1,0
tcp,FIN,0.0596,2958,30384,31,29,7,17,-,388859.0625,3993422.75,48,48,255,255,3682812657,3688727126,62,633,0,0,0,2.034006,1421940331,1421940331,1.260915,1.257723,0.000615,0.000483,0.000132,0,0,0,0,0,11,4,2,8,1,1,1,0
tcp,FIN,0.013761,1540,1644,31,29,4,4,-,839473.875,902841.375,16,18,255,255,2586172858,2589062443,96,91,0,0,62.306195,1.427788,1421953826,1421953826,0.8956,0.782059,0.000582,0.000463,0.000119,0,0,0,0,0,13,10,9,8,6,1,6,0
tcp,FIN,0.017012,2750,27344,31,29,7,16,-,1264048.875,12579356,44,46,255,255,2021638683,2021926675,63,594,0,0,23.636287,22.935464,1421950010,1421950010,0.384558,0.365356,0.00072,0.00056,0.00016,0,0,0,0,0,9,5,4,2,1,1,1,0
tcp,FIN,0.04314,4304,2560,31,29,7,7,-,753824.75,450996.75,18,20,255,255,2354099684,2357247851,239,128,0,0,296.149768,8.356977,1421943346,1421943346,2.517765,2.244737,0.0006,0.000487,0.000113,0,0,0,0,0,6,6,3,2,1,1,2,0
udp,INT,0.000004,168,0,254,0,0,0,-,168000000,0,2,0,0,0,0,0,84,0,0,0,0,0,1421930720,1421930720,0.004,0,0,0,0,0,2,0,0,0,13,11,7,10,1,1,7,1
tcp,FIN,0.017715,2542,21874,31,29,7,14,-,1119503.25,9643353,40,42,255,255,1071967855,3231550398,64,521,0,0,30.377472,29.636675,1421950080,1421950080,0.446154,0.419659,0.000633,0.000503,0.00013,0,0,0,0,0,5,5,1,2,1,1,1,0
tcp,FIN,0.002776,320,1826,31,29,1,2,ftp-data,769452.4375,4605187.5,6,8,255,255,2737850704,2741647120,53,228,0,0,26.983752,0.52596,1421927927,1421927927,0.4888,0.329714,0.00063,0.000465,0.000165,0,0,0,0,0,3,3,11,7,1,1,4,0
tcp,FIN,0.013696,1540,1644,31,29,4,4,-,843457.9375,907126.1875,16,18,255,255,3977256034,3987957985,96,91,0,0,61.089646,1.435372,1421929812,1421929812,0.891867,0.777706,0.000625,0.000474,0.000151,0,0,0,0,0,8,8,4,6,3,1,3,0
tcp,FIN,0.015648,2766,28906,31,29,7,16,-,1382413.125,14457055,44,46,255,255,1177985186,3338632258,63,628,0,0,0,18.872898,1421940999,1421940999,0.355605,0.336711,0.000919,0.000493,0.000426,0,0,0,0,0,6,4,1,5,1,1,1,0
tcp,FIN,0.461579,12830,548216,31,29,21,197,-,221379.2188,9479894,222,438,255,255,3583301684,3587379284,58,1252,0,0,121.436634,62.156805,1421929493,1421929493,2.086878,1.055199,0.000575,0.000454,0.000121,0,0,0,0,0,13,9,5,7,3,1,3,0
udp,CON,0.001095,146,178,31,29,0,0,-,533333.375,650228.3125,2,2,0,0,0,0,73,89,0,0,0,0,1421955594,1421955594,0.011,0.009,0,0,0,0,0,0,0,0,7,10,4,1,1,1,1,0
tcp,FIN,0.005178,1036,2262,31,29,4,4,-,1467748.25,3204326,12,12,255,255,2685221778,2685493196,86,189,0,0,25.697306,0.62701,1421947971,1421947971,0.438909,0.422545,0.000645,0.000526,0.000119,0,0,0,0,0,7,4,3,1,1,1,1,0
tcp,FIN,0.145987,2974,33374,31,29,7,18,-,159630.6406,1792323.875,48,50,255,255,1358352049,1358663724,62,667,0,0,171.754311,169.249124,1421934514,1421934514,3.09966,2.966531,0.000779,0.000616,0.000163,0,0,0,0,0,14,10,2,2,1,1,1,0
tcp,FIN,0.016386,1540,1644,31,29,4,4,-,704992.0625,758208.1875,16,18,255,255,1134269033,1140192791,96,91,0,0,63.485565,1.836821,1421951676,1421951676,1.071333,0.936353,0.00062,0.000464,0.000156,0,0,0,0,0,8,12,4,5,2,1,2,0
udp,CON,0.001103,146,178,31,29,0,0,dns,529465.0625,645512.25,2,2,0,0,0,0,73,89,0,0,0,0,1421949732,1421949732,0.01,0.008,0,0,0,0,0,0,0,0,3,2,2,6,1,1,2,0
udp,CON,0.001059,146,178,31,29,0,0,dns,551463.625,672332.375,2,2,0,0,0,0,73,89,0,0,0,0,1421943370,1421943370,0.01,0.003,0,0,0,0,0,0,0,0,4,5,2,1,1,1,1,0
udp,CON,0.001723,536,304,31,29,0,0,-,1866511.875,1058618.75,4,4,0,0,0,0,134,76,0,0,0.630503,0.296751,1421945385,1421945385,0.449333,0.213333,0,0,0,0,0,0,0,0,10,10,8,10,2,2,8,0
tcp,CLO,0.015533,444,2816,31,29,1,2,-,1087748.625,190562.0313,6,4,255,255,328449492,2492140551,74,704,0,0,5.7662,7.314548,1421951496,1421951496,2.9524,5.177667,0,0,0,0,0,0,0,0,9,8,3,5,1,1,1,0
tcp,FIN,0.024458,2934,3740,31,29,11,15,ftp,941368.875,1200752.25,52,54,255,255,1593854303,1594913281,56,69,0,0,35.070943,0.838911,1421936812,1421936812,0.48252,0.451811,0.000645,0.000511,0.000134,0,0,0,1,1,1,1,6,6,1,1,4,0
tcp,FIN,0.005641,2054,2478,31,29,6,6,-,2781067.25,3368197.25,22,24,255,255,437971964,2587825060,93,103,0,0,15.446796,12.969967,1421947015,1421947015,0.251857,0.219391,0.000744,0.000587,0.000157,0,0,0,0,0,3,7,5,6,1,1,2,0
tcp,FIN,0.043312,3390,41228,31,29,7,22,-,615072.0625,7483931,56,58,255,255,598742402,598982181,61,711,0,0,0,47.186254,1421953203,1421953204,0.780891,0.751561,0.000618,0.000469,0.000149,0,0,0,0,0,3,4,2,2,1,1,1,0
tcp,FIN,0.024647,2934,3742,31,29,11,15,-,934150.25,1192193.75,52,54,255,255,3733936416,3734923524,56,69,0,0,36.080973,0.900532,1421932367,1421932367,0.476922,0.455358,0.000638,0.000509,0.000129,0,0,0,0,0,10,12,6,5,1,1,4,0
tcp,FIN,1.004619,1580,10168,31,29,3,5,-,11538.70313,76478.74219,12,18,255,255,3888608973,3889715359,132,565,0,0,9528.030199,7674.497287,1421933939,1421933940,91.292003,59.062707,0.000696,0.000548,0.000148,0,0,0,0,0,11,10,2,1,1,1,1,0
tcp,FIN,0.004872,3704,2456,31,29,7,7,-,5745484.5,3809524,18,18,255,255,105236638,108443581,206,136,0,0,13.285423,0.33563,1421939301,1421939301,0.267706,0.254471,0.00068,0.000542,0.000138,0,0,0,0,0,8,9,4,4,1,1,4,0
udp,CON,0.001399,130,162,31,29,0,0,-,371694.0938,463188,2,2,0,0,0,0,65,81,0,0,0,0,1421955405,1421955405,0.008,0.005,0,0,0,0,0,0,0,0,9,15,3,2,1,1,2,0
tcp,FIN,0.091554,4014,61374,31,29,7,28,-,345588.4063,5286323,68,70,255,255,3716814412,1581976132,59,877,0,0,81.286592,78.879971,1421953792,1421953792,1.361433,1.319855,0.000614,0.000481,0.000133,0,0,0,0,0,4,5,1,4,1,1,1,0
tcp,FIN,0.010964,2334,16364,31,29,7,12,-,1656329.875,11626414,36,38,255,255,3668023807,3668352228,65,431,0,0,18.292792,17.270047,1421942195,1421942195,0.303714,0.279108,0.000786,0.000626,0.00016,0,0,0,0,0,12,9,1,7,1,1,1,0
tcp,FIN,0.077053,4238,60892,31,29,7,30,-,433986.9688,6236746,72,74,255,255,3697644695,1548303164,59,823,0,0,73.111358,73.895173,1421955793,1421955793,1.080761,1.048493,0.000979,0.000509,0.00047,0,0,0,0,0,6,13,5,4,1,1,1,0
tcp,FIN,0.041875,2438,19502,31,29,7,13,-,453540.2813,3632716.25,38,40,255,255,3171008085,3206552110,64,488,0,0,67.278306,64.937864,1421947596,1421947596,1.122486,1.060692,0.000644,0.000505,0.000139,0,0,0,0,0,8,4,1,5,1,1,1,0
tcp,FIN,1.889703,7814,15998,31,29,30,32,-,32809.38672,67193.625,122,126,255,255,1301144737,1302197912,64,127,0,0,1041.302024,1025.446159,1421937861,1421937863,15.614496,15.11336,0.00066,0.000528,0.000132,0,0,0,0,0,3,3,3,2,1,1,1,0
tcp,FIN,0.077138,2158,2464,31,29,6,6,-,214576.4688,244963.5781,24,24,255,255,1926814468,4076718852,90,103,0,0,337.015356,10.100656,1421944029,1421944029,3.337913,3.326739,0.00075,0.000612,0.000138,0,0,0,0,0,9,6,3,5,1,1,2,0
tcp,FIN,0.922263,6146,217382,31,29,11,80,-,52783.20703,1875395.625,100,184,255,255,2098618183,4249257471,61,1181,0,0,2072.46862,1522.86017,1421934573,1421934574,9.31207,5.037076,0.000598,0.000472,0.000126,0,0,0,0,0,4,14,2,1,1,1,1,0
udp,CON,0.220411,568,304,31,29,0,0,-,15462.02344,8275.449219,4,4,0,0,0,0,142,76,0,0,86.288945,59.337574,1421947590,1421947590,61.023,41.979,0,0,0,0,0,0,0,0,10,8,3,4,1,1,2,0
udp,CON,0.001038,146,178,31,29,0,0,-,562620.4375,685934.5,2,2,0,0,0,0,73,89,0,0,0,0,1421945297,1421945297,0.011,0.003,0,0,0,0,0,0,0,0,13,14,13,8,3,3,3,0
tcp,FIN,0.045003,3614,50036,31,29,7,24,-,631780.125,8751239,60,62,255,255,3966182548,1816878486,60,807,0,0,44.981944,44.181147,1421929207,1421929207,0.757559,0.728525,0.000699,0.000559,0.00014,0,0,0,0,0,6,4,6,4,1,1,1,0
tcp,FIN,4.477996,25160,1094788,31,29,38,390,-,44848.63281,1953575.75,448,858,255,255,374296332,2528544185,56,1276,0,0,4463.953288,3222.583372,1421931434,1421931439,10.016891,5.224657,0.000595,0.000462,0.000133,0,0,0,0,0,6,7,5,1,1,1,1,0
tcp,FIN,0.009974,2230,15228,31,29,7,11,-,1736514.875,11874875,34,36,255,255,3332580057,1183323351,66,423,0,0,16.924859,15.392575,1421936626,1421936626,0.301406,0.267314,0.000737,0.000607,0.00013,0,0,0,0,0,4,3,3,5,1,1,1,0
udp,CON,0.000953,146,178,31,29,0,0,dns,612801.6875,747114.375,2,2,0,0,0,0,73,89,0,0,0,0,1421931581,1421931581,0.002,0.007,0,0,0,0,0,0,0,0,2,3,3,2,1,1,1,0
udp,CON,0.000963,130,162,31,29,0,0,dns,539979.25,672897.1875,2,2,0,0,0,0,65,81,0,0,0,0,1421950897,1421950897,0.006,0.002,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0
udp,CON,0.001091,146,178,31,29,0,0,dns,535288.6875,652612.25,2,2,0,0,0,0,73,89,0,0,0,0,1421936840,1421936840,0.012,0.005,0,0,0,0,0,0,0,0,5,2,4,4,2,1,1,0
tcp,FIN,0.005059,3968,2456,31,29,7,7,-,5926863,3668709.25,18,18,255,255,274068080,2426925036,220,136,0,0,13.7554,0.353884,1421940139,1421940139,0.279235,0.264647,0.000739,0.000557,0.000182,0,0,0,0,0,7,5,6,7,1,1,3,0
udp,CON,0.001041,130,162,31,29,0,0,dns,499519.6875,622478.375,2,2,0,0,0,0,65,81,0,0,0,0,1421943957,1421943957,0.01,0.002,0,0,0,0,0,0,0,0,3,1,3,2,1,1,1,0
